JournalCode,JournalLib,EcritureNum,EcritureDate,CompteNum,CompteLib,CompAuxNum,CompAuxLib,PieceRef,PieceDate,EcritureLib,Debit,Credit,EcritureLet,DateLet,ValidDate,Montantdevise,Idevise,DateRglt,ModeRglt,NatOp,IdClient
CI,CIC2,CI0001940,20191224,44210000,#N/A,,,1941,20191224,#N/A,"853,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001940,20191224,51230000,#N/A,,,1941,20191224,#N/A,"0,00","853,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001941,20191224,40180938,#N/A,,,1942,20191224,#N/A,"65,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001941,20191224,51230000,#N/A,,,1942,20191224,#N/A,"0,00","65,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001942,20191226,40192266,#N/A,,,1943,20191226,#N/A,"6,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001942,20191226,51230000,#N/A,,,1943,20191226,#N/A,"0,00","6,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001943,20191226,40180938,#N/A,,,1944,20191226,#N/A,"12,60","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001943,20191226,51230000,#N/A,,,1944,20191226,#N/A,"0,00","12,60",,,20200403,,EUR,,,,
CI,CIC2,CI0001944,20191226,40129916,#N/A,,,1945,20191226,#N/A,"0,48","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001944,20191226,51230000,#N/A,,,1945,20191226,#N/A,"0,00","0,48",,,20200403,,EUR,,,,
CI,CIC2,CI0001945,20191226,40183270,#N/A,,,1946,20191226,#N/A,"6,32","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001945,20191226,51230000,#N/A,,,1946,20191226,#N/A,"0,00","6,32",,,20200403,,EUR,,,,
CI,CIC2,CI0001946,20191227,40183376,#N/A,,,1947,20191227,#N/A,"17,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001946,20191227,51230000,#N/A,,,1947,20191227,#N/A,"0,00","17,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001947,20191227,44551000,#N/A,,,1948,20191227,#N/A,"6448,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001947,20191227,51230000,#N/A,,,1948,20191227,#N/A,"0,00","6448,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001948,20191227,44749194,#N/A,,,1949,20191227,#N/A,"774,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001948,20191227,51230000,#N/A,,,1949,20191227,#N/A,"0,00","774,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001949,20191227,70676000,#N/A,,,1950,20191227,#N/A,"0,00","155,91",,,20200403,,EUR,,,,
CI,CIC2,CI0001949,20191227,44571700,#N/A,,,1950,20191227,#N/A,"0,00","31,18",,,20200403,,EUR,,,,
CI,CIC2,CI0001949,20191227,51230000,#N/A,,,1950,20191227,#N/A,"187,09","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001950,20191228,64100000,#N/A,,,1951,20191228,#N/A,"1355,75","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001950,20191228,51230000,#N/A,,,1951,20191228,#N/A,"0,00","1355,75",,,20200403,,EUR,,,,
CI,CIC2,CI0001951,20191228,64100000,#N/A,,,1952,20191228,#N/A,"393,75","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001951,20191228,51230000,#N/A,,,1952,20191228,#N/A,"0,00","393,75",,,20200403,,EUR,,,,
CI,CIC2,CI0001952,20191228,40184267,#N/A,,,1953,20191228,#N/A,"495,40","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001952,20191228,51230000,#N/A,,,1953,20191228,#N/A,"0,00","495,40",,,20200403,,EUR,,,,
CI,CIC2,CI0001953,20191228,40185250,#N/A,,,1954,20191228,#N/A,"164,75","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001953,20191228,51230000,#N/A,,,1954,20191228,#N/A,"0,00","164,75",,,20200403,,EUR,,,,
CI,CIC2,CI0001954,20191228,40182484,#N/A,,,1955,20191228,#N/A,"2263,52","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001954,20191228,51230000,#N/A,,,1955,20191228,#N/A,"0,00","2263,52",,,20200403,,EUR,,,,
CI,CIC2,CI0001955,20191228,40155014,#N/A,,,1956,20191228,#N/A,"3600,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001955,20191228,51230000,#N/A,,,1956,20191228,#N/A,"0,00","3600,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001956,20191228,40182630,#N/A,,,1957,20191228,#N/A,"1000,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001956,20191228,51230000,#N/A,,,1957,20191228,#N/A,"0,00","1000,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001957,20191228,64100000,#N/A,,,1958,20191228,#N/A,"2788,96","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001957,20191228,51230000,#N/A,,,1958,20191228,#N/A,"0,00","2788,96",,,20200403,,EUR,,,,
CI,CIC2,CI0001958,20191228,64100000,#N/A,,,1959,20191228,#N/A,"600,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001958,20191228,51230000,#N/A,,,1959,20191228,#N/A,"0,00","600,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001959,20191228,64100000,#N/A,,,1960,20191228,#N/A,"1670,71","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001959,20191228,51230000,#N/A,,,1960,20191228,#N/A,"0,00","1670,71",,,20200403,,EUR,,,,
CI,CIC2,CI0001960,20191228,64100000,#N/A,,,1961,20191228,#N/A,"1753,67","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001960,20191228,51230000,#N/A,,,1961,20191228,#N/A,"0,00","1753,67",,,20200403,,EUR,,,,
CI,CIC2,CI0001961,20191228,64100000,#N/A,,,1962,20191228,#N/A,"2518,93","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001961,20191228,51230000,#N/A,,,1962,20191228,#N/A,"0,00","2518,93",,,20200403,,EUR,,,,
CI,CIC2,CI0001962,20191228,64100000,#N/A,,,1963,20191228,#N/A,"573,08","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001962,20191228,51230000,#N/A,,,1963,20191228,#N/A,"0,00","573,08",,,20200403,,EUR,,,,
CI,CIC2,CI0001963,20191230,40183376,#N/A,,,1964,20191230,#N/A,"8,99","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001963,20191230,51230000,#N/A,,,1964,20191230,#N/A,"0,00","8,99",,,20200403,,EUR,,,,
CI,CIC2,CI0001964,20191230,40180191,#N/A,,,1965,20191230,#N/A,"197,79","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001964,20191230,51230000,#N/A,,,1965,20191230,#N/A,"0,00","197,79",,,20200403,,EUR,,,,
CI,CIC2,CI0001965,20191230,40183376,#N/A,,,1966,20191230,#N/A,"11,14","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001965,20191230,51230000,#N/A,,,1966,20191230,#N/A,"0,00","11,14",,,20200403,,EUR,,,,
CI,CIC2,CI0001966,20191230,40182630,#N/A,,,1967,20191230,#N/A,"1000,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001966,20191230,51230000,#N/A,,,1967,20191230,#N/A,"0,00","1000,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001967,20191230,70671000,#N/A,,,1968,20191230,#N/A,"0,00","1500,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001967,20191230,44571700,#N/A,,,1968,20191230,#N/A,"0,00","300,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001967,20191230,51230000,#N/A,,,1968,20191230,#N/A,"1800,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001968,20191230,40109788,#N/A,,,1969,20191230,#N/A,"9,99","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001968,20191230,51230000,#N/A,,,1969,20191230,#N/A,"0,00","9,99",,,20200403,,EUR,,,,
CI,CIC2,CI0001969,20191230,40109788,#N/A,,,1970,20191230,#N/A,"49,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001969,20191230,51230000,#N/A,,,1970,20191230,#N/A,"0,00","49,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001970,20191231,40183085,#N/A,,,1971,20191231,#N/A,"15,00","0,00",,,20200403,,EUR,,,,
CI,CIC2,CI0001970,20191231,51230000,#N/A,,,1971,20191231,#N/A,"0,00","15,00",,,20200403,,EUR,,,,
HA,HA,HA0000001,20190102,62811000,#N/A,,,1972,20190102,#N/A,"54,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000001,20190102,40109788,#N/A,,,1972,20190102,#N/A,"0,00","54,00",,,20200403,,EUR,,,,
HA,HA,HA0000002,20190102,62310000,#N/A,,,1973,20190102,#N/A,"12,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000002,20190102,40182575,#N/A,,,1973,20190102,#N/A,"0,00","12,00",,,20200403,,EUR,,,,
HA,HA,HA0000003,20190102,62700000,#N/A,,,1974,20190102,#N/A,"121,11","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000003,20190102,40192759,#N/A,,,1974,20190102,#N/A,"0,00","121,11",,,20200403,,EUR,,,,
HA,HA,HA0000004,20190103,62600000,#N/A,,,1975,20190103,#N/A,"21,66","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000004,20190103,44566100,#N/A,,,1975,20190103,#N/A,"4,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000004,20190103,40183376,#N/A,,,1975,20190103,#N/A,"0,00","25,99",,,20200403,,EUR,,,,
HA,HA,HA0000005,20190103,60450000,#N/A,,,1976,20190103,#N/A,"1395,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000005,20190103,44566100,#N/A,,,1976,20190103,#N/A,"279,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000005,20190103,40155717,#N/A,,,1976,20190103,#N/A,"0,00","1674,00",,,20200403,,EUR,,,,
HA,HA,HA0000006,20190103,62310000,#N/A,,,1977,20190103,#N/A,"21,80","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000006,20190103,40182575,#N/A,,,1977,20190103,#N/A,"0,00","21,80",,,20200403,,EUR,,,,
HA,HA,HA0000007,20190103,62700000,#N/A,,,1978,20190103,#N/A,"0,45","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000007,20190103,40192759,#N/A,,,1978,20190103,#N/A,"0,00","0,45",,,20200403,,EUR,,,,
HA,HA,HA0000008,20190103,62811000,#N/A,,,1979,20190103,#N/A,"5,25","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000008,20190103,40109788,#N/A,,,1979,20190103,#N/A,"0,00","5,25",,,20200403,,EUR,,,,
HA,HA,HA0000009,20190104,62700000,#N/A,,,1980,20190104,#N/A,"0,79","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000009,20190104,40192759,#N/A,,,1980,20190104,#N/A,"0,00","0,79",,,20200403,,EUR,,,,
HA,HA,HA0000010,20190104,62811000,#N/A,,,1981,20190104,#N/A,"16,80","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000010,20190104,40109788,#N/A,,,1981,20190104,#N/A,"0,00","16,80",,,20200403,,EUR,,,,
HA,HA,HA0000011,20190107,62260000,#N/A,,,1982,20190107,#N/A,"439,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000011,20190107,44566100,#N/A,,,1982,20190107,#N/A,"87,80","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000011,20190107,40168507,#N/A,,,1982,20190107,#N/A,"0,00","526,80",,,20200403,,EUR,,,,
HA,HA,HA0000012,20190107,62530000,#N/A,,,1983,20190107,#N/A,"73,64","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000012,20190107,44566100,#N/A,,,1983,20190107,#N/A,"7,36","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000012,20190107,40180938,#N/A,,,1983,20190107,#N/A,"0,00","81,00",,,20200403,,EUR,,,,
HA,HA,HA0000013,20190107,62811000,#N/A,,,1984,20190107,#N/A,"39,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000013,20190107,40109788,#N/A,,,1984,20190107,#N/A,"0,00","39,00",,,20200403,,EUR,,,,
HA,HA,HA0000014,20190107,62700000,#N/A,,,1985,20190107,#N/A,"2,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000014,20190107,40192759,#N/A,,,1985,20190107,#N/A,"0,00","2,83",,,20200403,,EUR,,,,
HA,HA,HA0000015,20190107,62811000,#N/A,,,1986,20190107,#N/A,"87,27","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000015,20190107,40183270,#N/A,,,1986,20190107,#N/A,"0,00","87,27",,,20200403,,EUR,,,,
HA,HA,HA0000016,20190108,61200000,#N/A,,,1987,20190108,#N/A,"48,74","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000016,20190108,44566100,#N/A,,,1987,20190108,#N/A,"9,46","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000016,20190108,40136616,#N/A,,,1987,20190108,#N/A,"0,00","58,20",,,20200403,,EUR,,,,
HA,HA,HA0000017,20190108,62600000,#N/A,,,1988,20190108,#N/A,"16,66","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000017,20190108,44566100,#N/A,,,1988,20190108,#N/A,"3,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000017,20190108,40183376,#N/A,,,1988,20190108,#N/A,"0,00","19,99",,,20200403,,EUR,,,,
HA,HA,HA0000018,20190108,60630000,#N/A,,,1989,20190108,#N/A,"3,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000018,20190108,44566100,#N/A,,,1989,20190108,#N/A,"0,76","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000018,20190108,40183266,#N/A,,,1989,20190108,#N/A,"0,00","4,59",,,20200403,,EUR,,,,
HA,HA,HA0000019,20190108,62530000,#N/A,,,1990,20190108,#N/A,"10,50","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000019,20190108,40180938,#N/A,,,1990,20190108,#N/A,"0,00","10,50",,,20200403,,EUR,,,,
HA,HA,HA0000020,20190108,62570000,#N/A,,,1991,20190108,#N/A,"18,17","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000020,20190108,44566100,#N/A,,,1991,20190108,#N/A,"3,63","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000020,20190108,40180859,#N/A,,,1991,20190108,#N/A,"0,00","21,80",,,20200403,,EUR,,,,
HA,HA,HA0000021,20190108,60630000,#N/A,,,1992,20190108,#N/A,"19,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000021,20190108,44566100,#N/A,,,1992,20190108,#N/A,"4,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000021,20190108,40183266,#N/A,,,1992,20190108,#N/A,"0,00","23,99",,,20200403,,EUR,,,,
HA,HA,HA0000022,20190109,62530000,#N/A,,,1993,20190109,#N/A,"21,55","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000022,20190109,44566100,#N/A,,,1993,20190109,#N/A,"2,15","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000022,20190109,40180938,#N/A,,,1993,20190109,#N/A,"0,00","23,70",,,20200403,,EUR,,,,
HA,HA,HA0000023,20190110,62700000,#N/A,,,1994,20190110,#N/A,"12,94","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000023,20190110,40192759,#N/A,,,1994,20190110,#N/A,"0,00","12,94",,,20200403,,EUR,,,,
HA,HA,HA0000024,20190110,62530000,#N/A,,,1995,20190110,#N/A,"42,27","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000024,20190110,44566100,#N/A,,,1995,20190110,#N/A,"4,23","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000024,20190110,40180938,#N/A,,,1995,20190110,#N/A,"0,00","46,50",,,20200403,,EUR,,,,
HA,HA,HA0000025,20190110,62700000,#N/A,,,1996,20190110,#N/A,"0,68","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000025,20190110,40192759,#N/A,,,1996,20190110,#N/A,"0,00","0,68",,,20200403,,EUR,,,,
HA,HA,HA0000026,20190110,62811000,#N/A,,,1997,20190110,#N/A,"13,13","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000026,20190110,40183270,#N/A,,,1997,20190110,#N/A,"0,00","13,13",,,20200403,,EUR,,,,
HA,HA,HA0000027,20190110,62710000,#N/A,,,1998,20190110,#N/A,"2,91","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000027,20190110,40153535,#N/A,,,1998,20190110,#N/A,"0,00","2,91",,,20200403,,EUR,,,,
HA,HA,HA0000028,20190111,62530000,#N/A,,,1999,20190111,#N/A,"64,73","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000028,20190111,44566100,#N/A,,,1999,20190111,#N/A,"6,47","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000028,20190111,40180938,#N/A,,,1999,20190111,#N/A,"0,00","71,20",,,20200403,,EUR,,,,
HA,HA,HA0000029,20190111,62700000,#N/A,,,2000,20190111,#N/A,"0,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000029,20190111,40192759,#N/A,,,2000,20190111,#N/A,"0,00","0,33",,,20200403,,EUR,,,,
HA,HA,HA0000030,20190111,62811000,#N/A,,,2001,20190111,#N/A,"0,87","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000030,20190111,40109788,#N/A,,,2001,20190111,#N/A,"0,00","0,87",,,20200403,,EUR,,,,
HA,HA,HA0000031,20190114,62700000,#N/A,,,2002,20190114,#N/A,"2,85","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000031,20190114,40192759,#N/A,,,2002,20190114,#N/A,"0,00","2,85",,,20200403,,EUR,,,,
HA,HA,HA0000032,20190114,62811000,#N/A,,,2003,20190114,#N/A,"88,04","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000032,20190114,40183270,#N/A,,,2003,20190114,#N/A,"0,00","88,04",,,20200403,,EUR,,,,
HA,HA,HA0000033,20190114,62530000,#N/A,,,2004,20190114,#N/A,"32,73","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000033,20190114,44566100,#N/A,,,2004,20190114,#N/A,"3,27","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000033,20190114,40180938,#N/A,,,2004,20190114,#N/A,"0,00","36,00",,,20200403,,EUR,,,,
HA,HA,HA0000034,20190114,62700000,#N/A,,,2005,20190114,#N/A,"0,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000034,20190114,40192759,#N/A,,,2005,20190114,#N/A,"0,00","0,83",,,20200403,,EUR,,,,
HA,HA,HA0000035,20190114,62811000,#N/A,,,2006,20190114,#N/A,"18,39","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000035,20190114,40183270,#N/A,,,2006,20190114,#N/A,"0,00","18,39",,,20200403,,EUR,,,,
HA,HA,HA0000036,20190116,62710000,#N/A,,,2007,20190116,#N/A,"1,01","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000036,20190116,40153535,#N/A,,,2007,20190116,#N/A,"0,00","1,01",,,20200403,,EUR,,,,
HA,HA,HA0000037,20190117,62600000,#N/A,,,2008,20190117,#N/A,"18,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000037,20190117,44566100,#N/A,,,2008,20190117,#N/A,"3,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000037,20190117,40183376,#N/A,,,2008,20190117,#N/A,"0,00","22,00",,,20200403,,EUR,,,,
HA,HA,HA0000038,20190117,62510000,#N/A,,,2009,20190117,#N/A,"14,10","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000038,20190117,40183085,#N/A,,,2009,20190117,#N/A,"0,00","14,10",,,20200403,,EUR,,,,
HA,HA,HA0000039,20190117,62530000,#N/A,,,2010,20190117,#N/A,"18,82","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000039,20190117,44566100,#N/A,,,2010,20190117,#N/A,"1,88","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000039,20190117,40180938,#N/A,,,2010,20190117,#N/A,"0,00","20,70",,,20200403,,EUR,,,,
HA,HA,HA0000040,20190118,62530000,#N/A,,,2011,20190118,#N/A,"17,45","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000040,20190118,44566100,#N/A,,,2011,20190118,#N/A,"1,75","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000040,20190118,40180938,#N/A,,,2011,20190118,#N/A,"0,00","19,20",,,20200403,,EUR,,,,
HA,HA,HA0000041,20190118,62710000,#N/A,,,2012,20190118,#N/A,"0,42","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000041,20190118,40153535,#N/A,,,2012,20190118,#N/A,"0,00","0,42",,,20200403,,EUR,,,,
HA,HA,HA0000042,20190121,62700000,#N/A,,,2013,20190121,#N/A,"0,68","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000042,20190121,40192759,#N/A,,,2013,20190121,#N/A,"0,00","0,68",,,20200403,,EUR,,,,
HA,HA,HA0000043,20190121,62811000,#N/A,,,2014,20190121,#N/A,"13,21","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000043,20190121,40183270,#N/A,,,2014,20190121,#N/A,"0,00","13,21",,,20200403,,EUR,,,,
HA,HA,HA0000044,20190121,62811000,#N/A,,,2015,20190121,#N/A,"4,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000044,20190121,44566100,#N/A,,,2015,20190121,#N/A,"1,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000044,20190121,40147722,#N/A,,,2015,20190121,#N/A,"0,00","5,99",,,20200403,,EUR,,,,
HA,HA,HA0000045,20190121,62570000,#N/A,,,2016,20190121,#N/A,"19,66","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000045,20190121,44566100,#N/A,,,2016,20190121,#N/A,"3,93","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000045,20190121,40180859,#N/A,,,2016,20190121,#N/A,"0,00","23,59",,,20200403,,EUR,,,,
HA,HA,HA0000046,20190121,62811000,#N/A,,,2017,20190121,#N/A,"4,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000046,20190121,44566100,#N/A,,,2017,20190121,#N/A,"1,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000046,20190121,40147722,#N/A,,,2017,20190121,#N/A,"0,00","5,99",,,20200403,,EUR,,,,
HA,HA,HA0000047,20190122,62610000,#N/A,,,2018,20190122,#N/A,"7,36","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000047,20190122,40143235,#N/A,,,2018,20190122,#N/A,"0,00","7,36",,,20200403,,EUR,,,,
HA,HA,HA0000048,20190122,62710000,#N/A,,,2019,20190122,#N/A,"0,42","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000048,20190122,40153535,#N/A,,,2019,20190122,#N/A,"0,00","0,42",,,20200403,,EUR,,,,
HA,HA,HA0000049,20190123,62600000,#N/A,,,2020,20190123,#N/A,"7,49","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000049,20190123,44566100,#N/A,,,2020,20190123,#N/A,"1,50","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000049,20190123,40183376,#N/A,,,2020,20190123,#N/A,"0,00","8,99",,,20200403,,EUR,,,,
HA,HA,HA0000050,20190123,62570000,#N/A,,,2021,20190123,#N/A,"1,92","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000050,20190123,44566100,#N/A,,,2021,20190123,#N/A,"0,39","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000050,20190123,40180859,#N/A,,,2021,20190123,#N/A,"0,00","2,31",,,20200403,,EUR,,,,
HA,HA,HA0000051,20190125,62600000,#N/A,,,2022,20190125,#N/A,"14,17","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000051,20190125,44566100,#N/A,,,2022,20190125,#N/A,"2,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000051,20190125,40183376,#N/A,,,2022,20190125,#N/A,"0,00","17,00",,,20200403,,EUR,,,,
HA,HA,HA0000052,20190125,62530000,#N/A,,,2023,20190125,#N/A,"13,86","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000052,20190125,44566100,#N/A,,,2023,20190125,#N/A,"1,39","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000052,20190125,40180938,#N/A,,,2023,20190125,#N/A,"0,00","15,25",,,20200403,,EUR,,,,
HA,HA,HA0000053,20190125,61200000,#N/A,,,2024,20190125,#N/A,"48,74","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000053,20190125,44566100,#N/A,,,2024,20190125,#N/A,"9,46","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000053,20190125,40136616,#N/A,,,2024,20190125,#N/A,"0,00","58,20",,,20200403,,EUR,,,,
HA,HA,HA0000054,20190125,62710000,#N/A,,,2025,20190125,#N/A,"0,42","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000054,20190125,40153535,#N/A,,,2025,20190125,#N/A,"0,00","0,42",,,20200403,,EUR,,,,
HA,HA,HA0000055,20190128,61200000,#N/A,,,2026,20190128,#N/A,"50,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000055,20190128,44566100,#N/A,,,2026,20190128,#N/A,"10,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000055,20190128,40136616,#N/A,,,2026,20190128,#N/A,"0,00","60,00",,,20200403,,EUR,,,,
HA,HA,HA0000056,20190128,62811000,#N/A,,,2027,20190128,#N/A,"8,32","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000056,20190128,44566100,#N/A,,,2027,20190128,#N/A,"1,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000056,20190128,40147722,#N/A,,,2027,20190128,#N/A,"0,00","9,99",,,20200403,,EUR,,,,
HA,HA,HA0000057,20190128,62700000,#N/A,,,2028,20190128,#N/A,"0,69","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000057,20190128,40192759,#N/A,,,2028,20190128,#N/A,"0,00","0,69",,,20200403,,EUR,,,,
HA,HA,HA0000058,20190128,62811000,#N/A,,,2029,20190128,#N/A,"13,28","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000058,20190128,40183270,#N/A,,,2029,20190128,#N/A,"0,00","13,28",,,20200403,,EUR,,,,
HA,HA,HA0000059,20190128,62530000,#N/A,,,2030,20190128,#N/A,"65,39","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000059,20190128,40180938,#N/A,,,2030,20190128,#N/A,"0,00","65,39",,,20200403,,EUR,,,,
HA,HA,HA0000060,20190128,62570000,#N/A,,,2031,20190128,#N/A,"5,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000060,20190128,44566100,#N/A,,,2031,20190128,#N/A,"1,17","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000060,20190128,40180859,#N/A,,,2031,20190128,#N/A,"0,00","7,00",,,20200403,,EUR,,,,
HA,HA,HA0000061,20190128,62570000,#N/A,,,2032,20190128,#N/A,"81,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000061,20190128,44566100,#N/A,,,2032,20190128,#N/A,"16,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000061,20190128,40180859,#N/A,,,2032,20190128,#N/A,"0,00","98,00",,,20200403,,EUR,,,,
HA,HA,HA0000062,20190128,62570000,#N/A,,,2033,20190128,#N/A,"9,62","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000062,20190128,44566100,#N/A,,,2033,20190128,#N/A,"1,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0000062,20190128,40180859,#N/A,,,2033,20190128,#N/A,"0,00","11,29",,,20200403,,EUR,,,,
